representation,model_name,n_eval,mae,rmse,r2,cmapss_score,cmapss_score_mean,dangerous_error_pct,mae_rul_0_30,dangerous_error_pct_rul_0_30,mae_rul_30_60,dangerous_error_pct_rul_30_60,mae_rul_60_90,dangerous_error_pct_rul_60_90,mae_rul_90plus,dangerous_error_pct_rul_90plus,candidate_label,candidate_id,family,objective,alpha,sample_weight_scheme,window_size,rul_cap,random_state,params,conservative_error_pct,bias_mean
temporal_w50,A_regression_bin_weights_search_08,99,10.766191034517163,13.815804464280752,0.8928533725196823,231.2257082669439,2.335613214817615,4.040404040404041,3.795974183767575,0.0,7.251842805792774,0.0,12.101092739280546,20.0,15.45832609847132,0.0,A_regression_bin_weights_search_08,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":1.0}",16.161616161616163,-2.5793349367006315
temporal_w50,A_regression_bin_weights_search_16,99,10.508592063923732,13.647184350926448,0.8954528336437119,235.0056801303992,2.3737947487919113,4.040404040404041,3.8662021928788604,0.0,7.318464111005747,0.0,12.061099960993442,20.0,14.754751000792012,0.0,A_regression_bin_weights_search_16,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":8,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":63,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":8,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":63,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":1.0}",14.14141414141414,-2.3350576747560248
temporal_w50,A_regression_bin_weights_search_25,99,10.435428099038262,13.575715331332534,0.8965449737532043,235.23167088322148,2.376077483668904,7.07070707070707,4.162900876139206,0.0,6.534631150288108,5.0,12.654387675205538,30.0,14.514589430054638,0.0,A_regression_bin_weights_search_25,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":1.0}",13.131313131313133,-1.9191024717461407
temporal_w50,A_regression_bin_weights_search_20,99,10.679249224817582,13.769038944304649,0.8935775123573153,235.24214579462011,2.3761832908547484,4.040404040404041,3.503451574320759,0.0,7.326249585324166,0.0,12.82640507435866,20.0,14.977526886586388,0.0,A_regression_bin_weights_search_20,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":6,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":6,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.8}",11.11111111111111,-2.522172180415315
temporal_w50,A_regression_bin_weights_search_11,99,10.602683884089913,13.674617016443111,0.8950321036365853,235.27377519177125,2.376502779714861,6.0606060606060606,3.199034360021036,0.0,6.962724636681332,0.0,13.319310150249084,30.0,14.87293132271468,0.0,A_regression_bin_weights_search_11,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.8}",12.121212121212121,-2.511481673688186
temporal_w50,A_regression_bin_weights_search_14,99,10.826358499118154,13.901420933758523,0.8915212835919893,236.7900160683698,2.3918183441249474,5.05050505050505,3.6157143194751398,0.0,7.237210862817667,0.0,12.481814475653108,25.0,15.515761493686638,0.0,A_regression_bin_weights_search_14,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":1.0}",13.131313131313133,-2.6933378003186683
temporal_w50,A_regression_bin_weights_search_12,99,10.658863086277394,13.788119022948107,0.8932823637515562,237.97591542729694,2.4037971255282518,6.0606060606060606,3.932934029283505,0.0,7.137328019089059,5.0,12.188661069520705,25.0,15.129461107271714,0.0,A_regression_bin_weights_search_12,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":1.0}",13.131313131313133,-2.1431495601491863
temporal_w50,A_regression_bin_weights_search_00,99,10.789488211471415,13.85124870425959,0.8923029011666812,240.21302914788757,2.4263942338170463,6.0606060606060606,3.702672656048672,0.0,8.022384643122749,5.0,12.269103883972452,25.0,15.084002801866477,0.0,A_regression_bin_weights_search_00,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":60,""n_estimators"":1000,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":60,""n_estimators"":1000,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.8}",12.121212121212121,-2.2439003409305944
temporal_w50,A_regression_bin_weights_search_18,99,10.702357520165418,13.827470412065948,0.8926723487225501,241.14847474231178,2.4358431792152704,8.080808080808081,3.7324300964418073,0.0,7.538743766478371,5.0,12.838577282345872,35.0,14.80354798951424,0.0,A_regression_bin_weights_search_18,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1000,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1000,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.8}",14.14141414141414,-1.9383826765170975
temporal_w50,A_regression_bin_weights_search_28,99,10.816120669641371,13.93841477917648,0.8909431578660403,241.8700350734561,2.4431316674086476,8.080808080808081,3.826783950041398,0.0,6.859992145078655,5.0,12.869985347491554,35.0,15.375915831852918,0.0,A_regression_bin_weights_search_28,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":6,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":31,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":6,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":31,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":1.0}",15.151515151515152,-2.34532970344518
temporal_w50,A_regression_bin_weights_search_22,99,10.872860256666742,13.929396021416318,0.8910842412036817,242.6583177076941,2.4510941182595363,7.07070707070707,3.437628336693205,0.0,7.34192313120882,5.0,13.265273981074808,30.0,15.269657857191556,0.0,A_regression_bin_weights_search_22,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.8}",13.131313131313133,-2.4633254333054233
temporal_w50,A_regression_bin_weights_search_10,99,10.732211676611218,13.820290623866164,0.892783777598595,244.47052608616337,2.4693992533955895,6.0606060606060606,3.474819590644671,0.0,7.233131510891627,5.0,13.29368998993724,25.0,14.934772670642046,0.0,A_regression_bin_weights_search_10,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":60,""n_estimators"":1000,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":60,""n_estimators"":1000,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.8}",13.131313131313133,-2.491947804242595
temporal_w50,A_regression_bin_weights_search_01,99,10.70271728166559,13.894405497823797,0.8916307448421473,247.0305692733496,2.49525827548838,8.080808080808081,3.54238409817181,0.0,6.972218351519177,5.0,13.75524449482343,35.0,14.722360820374492,0.0,A_regression_bin_weights_search_01,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":8,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":8,""min_child_samples"":60,""n_estimators"":400,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.8}",13.131313131313133,-2.269250041580705
temporal_w50,A_regression_bin_weights_search_23,99,10.777526359582618,13.894246811942082,0.8916332201654144,248.50021324666284,2.5101031641077056,6.0606060606060606,3.6612962625629715,0.0,7.316134894531044,5.0,13.826583978032488,25.0,14.638328381952538,0.0,A_regression_bin_weights_search_23,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",13.131313131313133,-2.607124568880529
temporal_w50,A_regression_bin_weights_search_13,99,10.917601180301338,14.105702833805102,0.8883096606688726,249.11726010614058,2.5163359606680866,6.0606060606060606,3.4672234014619954,0.0,7.0060453639656215,0.0,13.737060031064502,30.0,15.298357459486919,0.0,A_regression_bin_weights_search_13,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.9}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":400,""num_leaves"":15,""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":0.9}",13.131313131313133,-2.647985701087819
temporal_w50,B_quantile_a040_search_14,99,11.017845866872726,14.35636107468031,0.8843049188139778,250.3806284324426,2.5290972568933596,5.05050505050505,3.7390640137317575,0.0,6.3636606066875006,0.0,13.972873536855744,25.0,15.621917376279479,0.0,B_quantile_a040_search_14,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",18.181818181818183,-3.710439953460126
temporal_w50,A_regression_bin_weights_search_09,99,10.920205202910555,14.080545211969909,0.888707706430499,250.90436915378874,2.534387567209987,6.0606060606060606,3.5118426947761767,0.0,7.560896497909178,0.0,13.614838717052686,30.0,15.060224535727802,0.0,A_regression_bin_weights_search_09,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":8,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":8,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":1.0}",10.1010101010101,-2.51038883573021
temporal_w50,B_quantile_a045_search_22,99,11.017489977138485,14.06587204671567,0.8889395382694564,251.292022678799,2.538303259381808,5.05050505050505,3.4568265405018566,0.0,7.467078310683073,0.0,14.350739975727885,25.0,15.006118235857786,0.0,B_quantile_a045_search_22,"B_quantile_no_weights|quantile|0.45|none|{""colsample_bytree"":0.9,""learning_rate"":0.02,""max_depth"":6,""min_child_samples"":40,""n_estimators"":700,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.45,none,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.02,""max_depth"":6,""min_child_samples"":40,""n_estimators"":700,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":1.0}",15.151515151515152,-2.627028048908232
temporal_w50,A_regression_bin_weights_search_27,99,11.031945790381979,14.259299378868837,0.8858640325529423,251.52053573486927,2.5406114720693864,7.07070707070707,3.8445857505616816,0.0,7.380379854651343,0.0,13.931863826811938,35.0,15.103231913008113,0.0,A_regression_bin_weights_search_27,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.8}",15.151515151515152,-2.3625992229109087
temporal_w50,A_regression_bin_weights_search_05,99,10.871551696108202,14.028528836507077,0.8895284599928361,251.5665568141504,2.5410763314560647,6.0606060606060606,3.675917173787431,0.0,6.999032692836264,5.0,13.30517631547983,25.0,15.299515237760042,0.0,A_regression_bin_weights_search_05,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.8,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":10,""n_estimators"":700,""num_leaves"":47,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.9}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.02,""max_depth"":4,""min_child_samples"":10,""n_estimators"":700,""num_leaves"":47,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.9}",13.131313131313133,-2.6834119795474822
temporal_w50,A_regression_bin_weights_search_24,99,10.937594854826267,14.178001722166732,0.8871617870845527,252.25640619300842,2.548044507000085,6.0606060606060606,3.8939776285589502,0.0,7.844422356173735,0.0,13.402039236741018,30.0,14.87213092816222,0.0,A_regression_bin_weights_search_24,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.8,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.08,""max_depth"":8,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",12.121212121212121,-1.8748504850029655
temporal_w50,A_regression_bin_weights_search_15,99,11.282176281367327,14.246731932030242,0.8860651315776965,253.4636560369081,2.5602389498677587,5.05050505050505,3.816707473576345,0.0,8.036624638469311,0.0,13.83154389103677,25.0,15.46763927676197,0.0,A_regression_bin_weights_search_15,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":4,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":4,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":0.8}",14.14141414141414,-2.5819148174251225
temporal_w50,A_regression_bin_weights_search_02,99,11.054028984119434,14.244558108238204,0.8860998982081528,253.8958880335451,2.5646049296317686,7.07070707070707,4.002601209027574,0.0,6.90248395722548,5.0,13.330889493965975,30.0,15.631522467267779,0.0,A_regression_bin_weights_search_02,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":8,""min_child_samples"":60,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":8,""min_child_samples"":60,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",14.14141414141414,-2.530186678473084
temporal_w50,B_quantile_a040_search_17,99,11.020697188421337,14.439780630887942,0.8829564890599828,254.30745222010182,2.568762143637392,6.0606060606060606,3.4993582555742413,0.0,6.340749911882349,0.0,13.8037335942314,30.0,15.850568882562888,0.0,B_quantile_a040_search_17,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":700,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":700,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",15.151515151515152,-3.5034891497553313
temporal_w50,A_regression_bin_weights_search_04,99,11.142683062558216,14.22627828068797,0.8863920432161772,255.43377497602026,2.5801391411719217,7.07070707070707,3.8167136357006664,0.0,7.059123066116774,0.0,13.951590121891513,35.0,15.55325863382267,0.0,A_regression_bin_weights_search_04,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.8,""learning_rate"":0.02,""max_depth"":8,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.02,""max_depth"":8,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",13.131313131313133,-2.268555252264531
temporal_w50,A_regression_bin_weights_search_03,99,11.009222967125767,14.2457595166598,0.8860806843706793,255.64800748487193,2.582303105907797,6.0606060606060606,3.7993913525417065,0.0,7.378717312431237,5.0,13.225774862134623,25.0,15.431677005212817,0.0,A_regression_bin_weights_search_03,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.8,""learning_rate"":0.08,""max_depth"":-1,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":0.8,""learning_rate"":0.08,""max_depth"":-1,""min_child_samples"":60,""n_estimators"":700,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.8}",15.151515151515152,-2.2777318956189214
temporal_w50,B_quantile_a040_search_15,99,10.907251312841899,14.247522413694652,0.886052487846707,256.29930813368924,2.5888819003402954,8.080808080808081,3.8498074552591377,0.0,6.60708231407416,5.0,13.41968755080444,35.0,15.443239322271621,0.0,B_quantile_a040_search_15,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":700,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":700,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.9}",14.14141414141414,-2.7585422524999195
temporal_w50,B_quantile_a040_search_12,99,11.1191013133314,14.53589438451827,0.881393178539938,258.23254970845574,2.6084095930147044,5.05050505050505,3.5720566108974436,0.0,6.811837944424449,5.0,13.602665342535925,20.0,15.924611078529542,0.0,B_quantile_a040_search_12,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":40,""n_estimators"":700,""num_leaves"":47,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":1.0}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":40,""n_estimators"":700,""num_leaves"":47,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":1.0}",16.161616161616163,-3.8349910110037273
temporal_w50,B_quantile_a040_search_10,99,11.118972167560703,14.564124550137567,0.8809320384844945,258.598921291499,2.6121103160757473,7.07070707070707,3.6517164189195066,0.0,7.103106053287959,5.0,13.46369786874817,30.0,15.805329173574277,0.0,B_quantile_a040_search_10,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":60,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.4,none,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":60,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",18.181818181818183,-3.6409101123122207
temporal_w50,A_regression_bin_weights_search_19,99,11.074291619107433,14.176700576969566,0.8871824969370028,258.9555569577774,2.615712696543206,7.07070707070707,4.0145310227236575,0.0,7.546170209468942,5.0,13.736882248432016,30.0,15.138543607157525,0.0,A_regression_bin_weights_search_19,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.03,""max_depth"":4,""min_child_samples"":20,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":1.0,""reg_lambda"":10.0,""subsample"":0.8}",13.131313131313133,-2.50015669834001
temporal_w50,A_regression_bin_weights_search_26,99,11.119113342964454,14.225927218258366,0.8863976501630456,260.35208609474853,2.6298190514621065,6.0606060606060606,3.6735770821656644,0.0,8.354320001414521,5.0,12.382859819224981,25.0,15.707104689676353,0.0,A_regression_bin_weights_search_26,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.05,""max_depth"":-1,""min_child_samples"":40,""n_estimators"":1300,""num_leaves"":31,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",14.14141414141414,-1.9625151640277865
temporal_w50,A_regression_bin_weights_search_06,99,11.063543823466922,14.28440479148392,0.8854617753355933,261.2127221376797,2.6385123448250476,7.07070707070707,4.017474627041136,0.0,6.901123540147634,5.0,12.98503360174593,30.0,15.826107772936702,0.0,A_regression_bin_weights_search_06,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":8,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":0.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,42,"{""colsample_bytree"":1.0,""learning_rate"":0.02,""max_depth"":8,""min_child_samples"":40,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.1,""reg_lambda"":0.0,""subsample"":1.0}",15.151515151515152,-2.3729531493315728
